kind,on_table,name,definition
INDEX,organization_settings,organization_settings_pkey,CREATE UNIQUE INDEX organization_settings_pkey ON public.organization_settings USING btree (organization_id)
INDEX,organization_subscriptions,organization_subscriptions_organization_id_key,CREATE UNIQUE INDEX organization_subscriptions_organization_id_key ON public.organization_subscriptions USING btree (organization_id)
INDEX,organization_subscriptions,organization_subscriptions_pkey,CREATE UNIQUE INDEX organization_subscriptions_pkey ON public.organization_subscriptions USING btree (id)
INDEX,organizations,organizations_pkey,CREATE UNIQUE INDEX organizations_pkey ON public.organizations USING btree (id)
INDEX,organizations,organizations_slug_key,CREATE UNIQUE INDEX organizations_slug_key ON public.organizations USING btree (slug)
INDEX,permits,permits_pkey,CREATE UNIQUE INDEX permits_pkey ON public.permits USING btree (id)
INDEX,plant_members,plant_members_pkey,"CREATE UNIQUE INDEX plant_members_pkey ON public.plant_members USING btree (plant_id, user_id)"
INDEX,plantmaster_sync,plantmaster_sync_pkey,CREATE UNIQUE INDEX plantmaster_sync_pkey ON public.plantmaster_sync USING btree (site_id)
INDEX,plants,plants_pkey,CREATE UNIQUE INDEX plants_pkey ON public.plants USING btree (id)
INDEX,platform_admins,platform_admins_pkey,CREATE UNIQUE INDEX platform_admins_pkey ON public.platform_admins USING btree (user_id)
INDEX,platform_notifications,platform_notifications_pkey,CREATE UNIQUE INDEX platform_notifications_pkey ON public.platform_notifications USING btree (id)
INDEX,platform_support_messages,platform_support_messages_pkey,CREATE UNIQUE INDEX platform_support_messages_pkey ON public.platform_support_messages USING btree (id)
INDEX,platform_support_tickets,platform_support_tickets_pkey,CREATE UNIQUE INDEX platform_support_tickets_pkey ON public.platform_support_tickets USING btree (id)
INDEX,platform_support_tickets,platform_support_tickets_ticket_number_key,CREATE UNIQUE INDEX platform_support_tickets_ticket_number_key ON public.platform_support_tickets USING btree (ticket_number)
INDEX,platform_support_tickets,platform_tickets_status_priority_idx,"CREATE INDEX platform_tickets_status_priority_idx ON public.platform_support_tickets USING btree (status, priority, updated_at DESC)"
INDEX,problem_cases,problem_cases_pkey,CREATE UNIQUE INDEX problem_cases_pkey ON public.problem_cases USING btree (id)
INDEX,profiles,profiles_pkey,CREATE UNIQUE INDEX profiles_pkey ON public.profiles USING btree (id)
INDEX,purchase_order_lines,pol_po_idx,CREATE INDEX pol_po_idx ON public.purchase_order_lines USING btree (purchase_order_id)
INDEX,purchase_order_lines,purchase_order_lines_pkey,CREATE UNIQUE INDEX purchase_order_lines_pkey ON public.purchase_order_lines USING btree (id)
INDEX,purchase_orders,po_plant_idx,CREATE INDEX po_plant_idx ON public.purchase_orders USING btree (plant_id) WHERE (removed_at IS NULL)
INDEX,purchase_orders,po_status_idx,CREATE INDEX po_status_idx ON public.purchase_orders USING btree (status) WHERE (removed_at IS NULL)
INDEX,purchase_orders,po_supplier_idx,CREATE INDEX po_supplier_idx ON public.purchase_orders USING btree (supplier_id) WHERE (removed_at IS NULL)
INDEX,purchase_orders,purchase_orders_organization_id_po_number_key,"CREATE UNIQUE INDEX purchase_orders_organization_id_po_number_key ON public.purchase_orders USING btree (organization_id, po_number)"
INDEX,purchase_orders,purchase_orders_pkey,CREATE UNIQUE INDEX purchase_orders_pkey ON public.purchase_orders USING btree (id)
INDEX,push_cursors,push_cursors_pkey,CREATE UNIQUE INDEX push_cursors_pkey ON public.push_cursors USING btree (organization_id)
INDEX,push_subscriptions,push_subs_org_idx,CREATE INDEX push_subs_org_idx ON public.push_subscriptions USING btree (organization_id)
INDEX,push_subscriptions,push_subscriptions_endpoint_key,CREATE UNIQUE INDEX push_subscriptions_endpoint_key ON public.push_subscriptions USING btree (endpoint)
INDEX,push_subscriptions,push_subscriptions_pkey,CREATE UNIQUE INDEX push_subscriptions_pkey ON public.push_subscriptions USING btree (id)
INDEX,qa_environments,qa_environments_name_key,CREATE UNIQUE INDEX qa_environments_name_key ON public.qa_environments USING btree (name)
INDEX,qa_environments,qa_environments_pkey,CREATE UNIQUE INDEX qa_environments_pkey ON public.qa_environments USING btree (id)
INDEX,qa_manual_checks,qa_manual_checks_pkey,CREATE UNIQUE INDEX qa_manual_checks_pkey ON public.qa_manual_checks USING btree (id)
INDEX,qa_test_results,qa_results_run_status_idx,"CREATE INDEX qa_results_run_status_idx ON public.qa_test_results USING btree (run_id, status, category)"
INDEX,qa_test_results,qa_test_results_pkey,CREATE UNIQUE INDEX qa_test_results_pkey ON public.qa_test_results USING btree (id)
INDEX,qa_test_runs,qa_test_runs_pkey,CREATE UNIQUE INDEX qa_test_runs_pkey ON public.qa_test_runs USING btree (id)
INDEX,quota_overrides,quota_overrides_org_metric_idx,"CREATE INDEX quota_overrides_org_metric_idx ON public.quota_overrides USING btree (organization_id, metric, active)"
INDEX,quota_overrides,quota_overrides_pkey,CREATE UNIQUE INDEX quota_overrides_pkey ON public.quota_overrides USING btree (id)
INDEX,report_dispatches,report_dispatches_pkey,CREATE UNIQUE INDEX report_dispatches_pkey ON public.report_dispatches USING btree (id)
INDEX,restore_drills,restore_drills_pkey,CREATE UNIQUE INDEX restore_drills_pkey ON public.restore_drills USING btree (id)
INDEX,scan_entity_links,scan_entity_links_pkey,CREATE UNIQUE INDEX scan_entity_links_pkey ON public.scan_entity_links USING btree (id)
INDEX,scan_entity_links,scan_entity_links_scan_session_id_entity_type_entity_id_rel_key,"CREATE UNIQUE INDEX scan_entity_links_scan_session_id_entity_type_entity_id_rel_key ON public.scan_entity_links USING btree (scan_session_id, entity_type, entity_id, relation)"
INDEX,scan_pages,scan_pages_pkey,CREATE UNIQUE INDEX scan_pages_pkey ON public.scan_pages USING btree (id)
INDEX,scan_pages,scan_pages_session_id_page_number_key,"CREATE UNIQUE INDEX scan_pages_session_id_page_number_key ON public.scan_pages USING btree (session_id, page_number)"
INDEX,scan_sessions,scan_sessions_link_idx,"CREATE INDEX scan_sessions_link_idx ON public.scan_sessions USING btree (organization_id, linked_entity_type, linked_entity_id)"
INDEX,scan_sessions,scan_sessions_org_time_idx,"CREATE INDEX scan_sessions_org_time_idx ON public.scan_sessions USING btree (organization_id, created_at DESC)"
INDEX,scan_sessions,scan_sessions_pkey,CREATE UNIQUE INDEX scan_sessions_pkey ON public.scan_sessions USING btree (id)
INDEX,scan_sessions,scan_sessions_plant_mode_idx,"CREATE INDEX scan_sessions_plant_mode_idx ON public.scan_sessions USING btree (plant_id, mode, status)"
INDEX,sensor_devices,sensor_devices_pkey,CREATE UNIQUE INDEX sensor_devices_pkey ON public.sensor_devices USING btree (id)
INDEX,shift_assignments,shift_assignments_pkey,CREATE UNIQUE INDEX shift_assignments_pkey ON public.shift_assignments USING btree (id)
INDEX,shift_assignments,shift_assignments_plant_id_user_id_work_date_key,"CREATE UNIQUE INDEX shift_assignments_plant_id_user_id_work_date_key ON public.shift_assignments USING btree (plant_id, user_id, work_date)"
INDEX,shift_handovers,handovers_plant_date_idx,"CREATE INDEX handovers_plant_date_idx ON public.shift_handovers USING btree (plant_id, work_date DESC)"
INDEX,shift_handovers,shift_handovers_pkey,CREATE UNIQUE INDEX shift_handovers_pkey ON public.shift_handovers USING btree (id)
INDEX,spares,spares_pkey,CREATE UNIQUE INDEX spares_pkey ON public.spares USING btree (id)
INDEX,storage_reservations,storage_reservations_org_status_idx,"CREATE INDEX storage_reservations_org_status_idx ON public.storage_reservations USING btree (organization_id, status, expires_at)"
INDEX,storage_reservations,storage_reservations_pkey,CREATE UNIQUE INDEX storage_reservations_pkey ON public.storage_reservations USING btree (id)
INDEX,storage_usage_events,storage_usage_events_pkey,CREATE UNIQUE INDEX storage_usage_events_pkey ON public.storage_usage_events USING btree (id)
INDEX,storage_usage_events,storage_usage_org_time_idx,"CREATE INDEX storage_usage_org_time_idx ON public.storage_usage_events USING btree (organization_id, created_at DESC)"
INDEX,subscription_plans,subscription_plans_code_key,CREATE UNIQUE INDEX subscription_plans_code_key ON public.subscription_plans USING btree (code)
INDEX,subscription_plans,subscription_plans_pkey,CREATE UNIQUE INDEX subscription_plans_pkey ON public.subscription_plans USING btree (id)
INDEX,suppliers,suppliers_org_idx,CREATE INDEX suppliers_org_idx ON public.suppliers USING btree (organization_id) WHERE (removed_at IS NULL)
INDEX,suppliers,suppliers_pkey,CREATE UNIQUE INDEX suppliers_pkey ON public.suppliers USING btree (id)
INDEX,suppliers,suppliers_plant_idx,CREATE INDEX suppliers_plant_idx ON public.suppliers USING btree (plant_id) WHERE (removed_at IS NULL)
INDEX,support_messages,support_messages_pkey,CREATE UNIQUE INDEX support_messages_pkey ON public.support_messages USING btree (id)
INDEX,support_threads,support_threads_pkey,CREATE UNIQUE INDEX support_threads_pkey ON public.support_threads USING btree (id)
INDEX,system_incidents,incidents_status_severity_idx,"CREATE INDEX incidents_status_severity_idx ON public.system_incidents USING btree (status, severity, last_seen_at DESC)"
INDEX,system_incidents,system_incidents_pkey,CREATE UNIQUE INDEX system_incidents_pkey ON public.system_incidents USING btree (id)
INDEX,technical_experiences,technical_experiences_pkey,CREATE UNIQUE INDEX technical_experiences_pkey ON public.technical_experiences USING btree (id)
INDEX,tool_transactions,tool_transactions_pkey,CREATE UNIQUE INDEX tool_transactions_pkey ON public.tool_transactions USING btree (id)
INDEX,tool_transactions,tool_transactions_tool_idx,"CREATE INDEX tool_transactions_tool_idx ON public.tool_transactions USING btree (tool_id, created_at DESC)"
INDEX,tools,tools_pkey,CREATE UNIQUE INDEX tools_pkey ON public.tools USING btree (id)
INDEX,usage_adjustments,usage_adjustments_pkey,CREATE UNIQUE INDEX usage_adjustments_pkey ON public.usage_adjustments USING btree (id)
INDEX,usage_counters,usage_counters_org_period_idx,"CREATE INDEX usage_counters_org_period_idx ON public.usage_counters USING btree (organization_id, period_start DESC)"
INDEX,usage_counters,usage_counters_pkey,"CREATE UNIQUE INDEX usage_counters_pkey ON public.usage_counters USING btree (organization_id, metric, period_start)"
INDEX,usage_events,usage_events_org_metric_time_idx,"CREATE INDEX usage_events_org_metric_time_idx ON public.usage_events USING btree (organization_id, metric, created_at DESC)"
INDEX,usage_events,usage_events_pkey,CREATE UNIQUE INDEX usage_events_pkey ON public.usage_events USING btree (id)
INDEX,usage_events,usage_events_user_metric_time_idx,"CREATE INDEX usage_events_user_metric_time_idx ON public.usage_events USING btree (user_id, metric, created_at DESC)"
INDEX,work_orders,work_orders_pkey,CREATE UNIQUE INDEX work_orders_pkey ON public.work_orders USING btree (id)
INDEX,work_orders,work_orders_plant_updated_idx,"CREATE INDEX work_orders_plant_updated_idx ON public.work_orders USING btree (plant_id, updated_at DESC)"
TRIGGER,action_attachments,commercial_write_guard_action_attachments,CREATE TRIGGER commercial_write_guard_action_attachments BEFORE INSERT OR DELETE OR UPDATE ON public.action_attachments FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,admin_action_logs,admin_logs_append_only,CREATE TRIGGER admin_logs_append_only BEFORE DELETE OR UPDATE ON public.admin_action_logs FOR EACH ROW EXECUTE FUNCTION deny_admin_log_mutation()
TRIGGER,assets,bump_version_assets,CREATE TRIGGER bump_version_assets BEFORE UPDATE ON public.assets FOR EACH ROW EXECUTE FUNCTION bump_row_version()
TRIGGER,assets,commercial_write_guard_assets,CREATE TRIGGER commercial_write_guard_assets BEFORE INSERT OR DELETE OR UPDATE ON public.assets FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,assets,owner_hard_delete_assets,CREATE TRIGGER owner_hard_delete_assets BEFORE DELETE ON public.assets FOR EACH ROW EXECUTE FUNCTION require_owner_for_hard_delete()
TRIGGER,attendance,commercial_write_guard_attendance,CREATE TRIGGER commercial_write_guard_attendance BEFORE INSERT OR DELETE OR UPDATE ON public.attendance FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,checklist_runs,commercial_write_guard_checklist_runs,CREATE TRIGGER commercial_write_guard_checklist_runs BEFORE INSERT OR DELETE OR UPDATE ON public.checklist_runs FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,checklist_templates,bump_version_checklist_templates,CREATE TRIGGER bump_version_checklist_templates BEFORE UPDATE ON public.checklist_templates FOR EACH ROW EXECUTE FUNCTION bump_row_version()
TRIGGER,checklist_templates,commercial_write_guard_checklist_templates,CREATE TRIGGER commercial_write_guard_checklist_templates BEFORE INSERT OR DELETE OR UPDATE ON public.checklist_templates FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,checklist_templates,owner_hard_delete_checklist_templates,CREATE TRIGGER owner_hard_delete_checklist_templates BEFORE DELETE ON public.checklist_templates FOR EACH ROW EXECUTE FUNCTION require_owner_for_hard_delete()
TRIGGER,code_registry,commercial_write_guard_code_registry,CREATE TRIGGER commercial_write_guard_code_registry BEFORE INSERT OR DELETE OR UPDATE ON public.code_registry FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,condition_alarms,commercial_write_guard_condition_alarms,CREATE TRIGGER commercial_write_guard_condition_alarms BEFORE INSERT OR DELETE OR UPDATE ON public.condition_alarms FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,condition_entity_links,commercial_write_guard_condition_entity_links,CREATE TRIGGER commercial_write_guard_condition_entity_links BEFORE INSERT OR DELETE OR UPDATE ON public.condition_entity_links FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,condition_recordings,commercial_write_guard_condition_recordings,CREATE TRIGGER commercial_write_guard_condition_recordings BEFORE INSERT OR DELETE OR UPDATE ON public.condition_recordings FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,condition_recordings,owner_hard_delete_condition_recordings,CREATE TRIGGER owner_hard_delete_condition_recordings BEFORE DELETE ON public.condition_recordings FOR EACH ROW EXECUTE FUNCTION require_owner_for_hard_delete()
TRIGGER,condition_recordings,protect_condition_baseline,CREATE TRIGGER protect_condition_baseline BEFORE INSERT OR UPDATE OF is_baseline ON public.condition_recordings FOR EACH ROW EXECUTE FUNCTION protect_condition_baseline()
TRIGGER,daily_logs,commercial_write_guard_daily_logs,CREATE TRIGGER commercial_write_guard_daily_logs BEFORE INSERT OR DELETE OR UPDATE ON public.daily_logs FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,file_metadata,commercial_write_guard_file_metadata,CREATE TRIGGER commercial_write_guard_file_metadata BEFORE INSERT OR DELETE OR UPDATE ON public.file_metadata FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,file_metadata,owner_hard_delete_file_metadata,CREATE TRIGGER owner_hard_delete_file_metadata BEFORE DELETE ON public.file_metadata FOR EACH ROW EXECUTE FUNCTION require_owner_for_hard_delete()
TRIGGER,invitations,commercial_write_guard_invitations,CREATE TRIGGER commercial_write_guard_invitations BEFORE INSERT OR DELETE OR UPDATE ON public.invitations FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,invitations,invitation_plan_limit,"CREATE TRIGGER invitation_plan_limit BEFORE INSERT OR UPDATE OF accepted_at, expires_at ON public.invitations FOR EACH ROW EXECUTE FUNCTION enforce_worker_plan_limit()"
TRIGGER,invitations,protect_invitation_owner_role,CREATE TRIGGER protect_invitation_owner_role BEFORE INSERT OR UPDATE ON public.invitations FOR EACH ROW EXECUTE FUNCTION protect_owner_role()
TRIGGER,maintenance_completions,commercial_write_guard_maintenance_completions,CREATE TRIGGER commercial_write_guard_maintenance_completions BEFORE INSERT OR DELETE OR UPDATE ON public.maintenance_completions FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,maintenance_plans,bump_version_maintenance_plans,CREATE TRIGGER bump_version_maintenance_plans BEFORE UPDATE ON public.maintenance_plans FOR EACH ROW EXECUTE FUNCTION bump_row_version()
TRIGGER,maintenance_plans,commercial_write_guard_maintenance_plans,CREATE TRIGGER commercial_write_guard_maintenance_plans BEFORE INSERT OR DELETE OR UPDATE ON public.maintenance_plans FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,maintenance_plans,owner_hard_delete_maintenance_plans,CREATE TRIGGER owner_hard_delete_maintenance_plans BEFORE DELETE ON public.maintenance_plans FOR EACH ROW EXECUTE FUNCTION require_owner_for_hard_delete()
TRIGGER,manuals,commercial_write_guard_manuals,CREATE TRIGGER commercial_write_guard_manuals BEFORE INSERT OR DELETE OR UPDATE ON public.manuals FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,measurement_points,commercial_write_guard_measurement_points,CREATE TRIGGER commercial_write_guard_measurement_points BEFORE INSERT OR DELETE OR UPDATE ON public.measurement_points FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,notifications,commercial_write_guard_notifications,CREATE TRIGGER commercial_write_guard_notifications BEFORE INSERT OR DELETE OR UPDATE ON public.notifications FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,organization_members,member_plan_limit,CREATE TRIGGER member_plan_limit BEFORE INSERT OR UPDATE OF active ON public.organization_members FOR EACH ROW EXECUTE FUNCTION enforce_worker_plan_limit()
TRIGGER,organization_members,protect_member_owner_role,CREATE TRIGGER protect_member_owner_role BEFORE UPDATE ON public.organization_members FOR EACH ROW EXECUTE FUNCTION protect_owner_role()
TRIGGER,organization_settings,commercial_write_guard_organization_settings,CREATE TRIGGER commercial_write_guard_organization_settings BEFORE INSERT OR DELETE OR UPDATE ON public.organization_settings FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,organizations,organization_commercial_defaults,CREATE TRIGGER organization_commercial_defaults AFTER INSERT ON public.organizations FOR EACH ROW EXECUTE FUNCTION create_default_commercial_records()
TRIGGER,organizations,organizations_push_cursor,CREATE TRIGGER organizations_push_cursor AFTER INSERT ON public.organizations FOR EACH ROW EXECUTE FUNCTION new_push_cursor()
TRIGGER,plantmaster_sync,plantmaster_sync_updated_at,CREATE TRIGGER plantmaster_sync_updated_at BEFORE UPDATE ON public.plantmaster_sync FOR EACH ROW EXECUTE FUNCTION set_plantmaster_updated_at()
TRIGGER,plants,plant_plan_limit,CREATE TRIGGER plant_plan_limit BEFORE INSERT OR UPDATE OF organization_id ON public.plants FOR EACH ROW EXECUTE FUNCTION enforce_plant_plan_limit()
TRIGGER,platform_support_tickets,ticket_platform_alert,CREATE TRIGGER ticket_platform_alert AFTER INSERT ON public.platform_support_tickets FOR EACH ROW EXECUTE FUNCTION create_platform_alert()
TRIGGER,problem_cases,commercial_write_guard_problem_cases,CREATE TRIGGER commercial_write_guard_problem_cases BEFORE INSERT OR DELETE OR UPDATE ON public.problem_cases FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,purchase_order_lines,trg_po_line_aid,CREATE TRIGGER trg_po_line_aid AFTER INSERT OR DELETE OR UPDATE ON public.purchase_order_lines FOR EACH ROW EXECUTE FUNCTION po_line_after_change()
TRIGGER,purchase_order_lines,trg_po_line_biu,CREATE TRIGGER trg_po_line_biu BEFORE INSERT OR UPDATE ON public.purchase_order_lines FOR EACH ROW EXECUTE FUNCTION po_line_after_change()
TRIGGER,report_dispatches,commercial_write_guard_report_dispatches,CREATE TRIGGER commercial_write_guard_report_dispatches BEFORE INSERT OR DELETE OR UPDATE ON public.report_dispatches FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,scan_entity_links,commercial_write_guard_scan_entity_links,CREATE TRIGGER commercial_write_guard_scan_entity_links BEFORE INSERT OR DELETE OR UPDATE ON public.scan_entity_links FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,scan_sessions,commercial_write_guard_scan_sessions,CREATE TRIGGER commercial_write_guard_scan_sessions BEFORE INSERT OR DELETE OR UPDATE ON public.scan_sessions FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,scan_sessions,owner_hard_delete_scan_sessions,CREATE TRIGGER owner_hard_delete_scan_sessions BEFORE DELETE ON public.scan_sessions FOR EACH ROW EXECUTE FUNCTION require_owner_for_hard_delete()
TRIGGER,sensor_devices,commercial_write_guard_sensor_devices,CREATE TRIGGER commercial_write_guard_sensor_devices BEFORE INSERT OR DELETE OR UPDATE ON public.sensor_devices FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,shift_assignments,commercial_write_guard_shift_assignments,CREATE TRIGGER commercial_write_guard_shift_assignments BEFORE INSERT OR DELETE OR UPDATE ON public.shift_assignments FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,shift_handovers,commercial_write_guard_shift_handovers,CREATE TRIGGER commercial_write_guard_shift_handovers BEFORE INSERT OR DELETE OR UPDATE ON public.shift_handovers FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,spares,bump_version_spares,CREATE TRIGGER bump_version_spares BEFORE UPDATE ON public.spares FOR EACH ROW EXECUTE FUNCTION bump_row_version()
TRIGGER,spares,commercial_write_guard_spares,CREATE TRIGGER commercial_write_guard_spares BEFORE INSERT OR DELETE OR UPDATE ON public.spares FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,spares,owner_hard_delete_spares,CREATE TRIGGER owner_hard_delete_spares BEFORE DELETE ON public.spares FOR EACH ROW EXECUTE FUNCTION require_owner_for_hard_delete()
TRIGGER,support_threads,commercial_write_guard_support_threads,CREATE TRIGGER commercial_write_guard_support_threads BEFORE INSERT OR DELETE OR UPDATE ON public.support_threads FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,system_incidents,incident_platform_alert,CREATE TRIGGER incident_platform_alert AFTER INSERT ON public.system_incidents FOR EACH ROW EXECUTE FUNCTION create_platform_alert()
TRIGGER,technical_experiences,commercial_write_guard_technical_experiences,CREATE TRIGGER commercial_write_guard_technical_experiences BEFORE INSERT OR DELETE OR UPDATE ON public.technical_experiences FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,tool_transactions,commercial_write_guard_tool_transactions,CREATE TRIGGER commercial_write_guard_tool_transactions BEFORE INSERT OR DELETE OR UPDATE ON public.tool_transactions FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,tools,bump_version_tools,CREATE TRIGGER bump_version_tools BEFORE UPDATE ON public.tools FOR EACH ROW EXECUTE FUNCTION bump_row_version()
TRIGGER,tools,commercial_write_guard_tools,CREATE TRIGGER commercial_write_guard_tools BEFORE INSERT OR DELETE OR UPDATE ON public.tools FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,tools,owner_hard_delete_tools,CREATE TRIGGER owner_hard_delete_tools BEFORE DELETE ON public.tools FOR EACH ROW EXECUTE FUNCTION require_owner_for_hard_delete()
TRIGGER,usage_adjustments,usage_adjustments_append_only,CREATE TRIGGER usage_adjustments_append_only BEFORE DELETE OR UPDATE ON public.usage_adjustments FOR EACH ROW EXECUTE FUNCTION deny_admin_log_mutation()
TRIGGER,work_orders,bump_version_work_orders,CREATE TRIGGER bump_version_work_orders BEFORE UPDATE ON public.work_orders FOR EACH ROW EXECUTE FUNCTION bump_row_version()
TRIGGER,work_orders,commercial_write_guard_work_orders,CREATE TRIGGER commercial_write_guard_work_orders BEFORE INSERT OR DELETE OR UPDATE ON public.work_orders FOR EACH ROW EXECUTE FUNCTION require_commercial_write_access()
TRIGGER,work_orders,owner_hard_delete_work_orders,CREATE TRIGGER owner_hard_delete_work_orders BEFORE DELETE ON public.work_orders FOR EACH ROW EXECUTE FUNCTION require_owner_for_hard_delete()
